ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
68,74,28,96,2,2,0,2,1,1,2
69,83,27,95,2,2,0,3,1,2,2
70,93,21,87,3,1,1,1,1,2,3
66,61,23,85,2,3,1,2,1,2,3
65,73,15,63,2,3,2,2,3,2,2
66,66,20,59,2,3,4,2,2,1,3
61,69,7,88,1,2,0,1,3,2,1
71,96,25,98,1,2,0,1,1,2,3
60,61,11,55,3,1,5,3,1,2,2
66,69,29,58,2,2,1,1,2,2,3
61,72,18,61,1,1,1,2,2,1,1
68,85,19,98,2,2,2,2,1,3,1
68,81,16,85,2,3,2,1,2,3,3
65,69,18,84,2,2,2,1,1,2,3
65,67,29,75,3,1,3,1,1,2,2
60,69,5,77,2,2,2,1,2,2,1
67,80,28,65,1,2,2,1,2,1,2
65,71,22,58,3,2,2,1,2,2,1
70,98,13,89,3,2,1,3,1,3,1
64,79,14,74,2,2,1,2,1,2,2
68,62,30,63,2,3,2,1,1,2,3
69,89,14,82,3,2,2,2,2,3,1
65,73,13,60,2,3,0,3,2,3,2
71,86,27,74,2,2,2,3,1,2,2
65,71,22,60,2,2,1,2,1,1,2
65,83,14,88,2,3,0,3,1,1,1
68,91,21,66,2,2,0,2,2,3,3
66,97,14,72,2,1,1,1,1,3,2
65,70,27,88,1,1,1,3,1,2,2
71,73,26,83,3,3,2,2,2,1,3
68,79,23,70,1,2,3,2,3,2,1
70,97,22,54,2,2,2,3,2,2,2
62,64,20,50,3,1,0,1,1,3,2
61,65,13,87,2,3,1,2,1,1,3
70,80,23,97,3,3,0,2,1,2,2
62,74,14,54,2,2,2,1,1,3,2
65,66,18,62,3,3,2,3,1,2,2
68,85,22,66,3,2,0,1,2,1,3
70,98,20,73,2,3,2,2,1,2,3
68,100,14,76,2,1,1,2,3,1,2
69,75,27,86,1,2,3,2,3,2,3
73,84,34,95,2,3,1,1,3,2,2
71,94,21,73,2,2,1,2,2,2,3
63,65,15,87,1,3,0,1,1,2,2
66,88,11,56,3,2,2,2,2,1,2
67,76,22,66,3,1,1,1,3,1,3
66,76,23,85,2,1,1,2,1,2,2
69,63,20,95,3,3,2,3,2,2,3
72,88,16,94,2,3,4,2,2,3,3
63,70,13,66,2,3,1,2,1,2,1
67,72,25,62,2,3,2,1,1,2,3
64,65,25,64,1,2,1,2,2,2,1
68,95,11,64,2,2,4,1,1,3,3
71,80,30,54,3,3,1,3,1,3,3
67,83,23,57,2,1,2,2,1,2,3
67,83,28,61,2,1,1,1,3,2,1
64,76,12,50,2,2,2,2,2,2,1
63,68,12,52,3,1,5,3,2,1,2
72,90,19,85,3,3,2,2,2,2,2
63,65,23,81,1,2,2,1,1,1,2
67,64,31,97,3,2,2,2,1,1,1
68,88,24,70,1,2,1,1,3,2,3
64,68,19,72,1,3,2,1,2,3,2
65,72,14,53,2,3,4,2,3,2,1
68,79,27,58,2,1,2,2,3,3,2
66,78,14,85,2,3,2,1,1,2,1
73,88,30,62,2,2,4,1,2,3,3
68,85,18,89,1,2,1,3,1,2,3
72,86,30,85,2,3,2,2,3,3,2
70,89,24,87,2,2,3,3,1,2,2
66,72,19,85,2,2,1,1,2,3,2
66,73,17,85,1,2,3,2,2,3,3
66,78,18,77,1,1,2,2,2,2,2
65,72,23,84,3,1,2,1,1,1,1
71,99,20,76,3,1,2,1,2,3,2
66,93,16,60,1,2,1,2,1,2,3
63,60,20,70,2,2,2,1,3,2,2
58,62,7,51,3,2,0,2,2,1,3
61,65,14,63,3,2,2,1,1,2,2
65,81,13,53,2,3,2,1,1,1,3
67,94,10,71,3,1,1,3,1,2,3
67,89,9,91,1,3,1,3,3,2,2
62,69,12,70,3,1,1,2,1,2,3
86,76,16,63,2,3,0,1,1,3,3
71,80,32,77,3,2,0,2,2,1,2
70,92,17,79,2,2,1,1,3,2,3
71,94,21,88,2,2,1,2,2,2,3
71,96,22,90,3,1,2,1,2,3,2
70,80,21,85,3,3,1,3,2,1,1
67,88,20,50,2,3,2,1,1,2,2
60,64,13,50,2,1,0,2,1,3,3
73,83,29,99,3,3,0,2,2,2,2
67,70,31,63,3,1,1,2,1,3,2
62,77,10,64,1,3,1,1,2,3,1
67,85,14,87,2,3,0,2,2,3,1
65,70,18,79,3,1,1,2,2,2,3
61,62,14,73,2,2,1,1,1,2,2
61,60,23,56,3,2,0,1,1,1,1
60,61,16,54,3,2,1,1,1,1,2
68,60,33,85,3,3,4,1,1,1,1
65,64,27,56,3,2,0,1,2,1,2
67,70,21,72,3,3,3,2,3,1,2
67,69,26,87,3,1,2,2,3,1,3
74,99,27,96,3,2,0,3,2,1,3
64,72,17,94,1,2,4,2,1,1,3
64,65,15,93,2,3,2,1,2,1,2
67,82,20,68,2,1,2,1,1,2,2
74,94,25,96,3,3,6,2,1,3,1
69,87,21,84,2,2,1,1,2,3,3
62,72,11,94,1,2,1,1,1,3,3
69,89,20,52,3,3,2,2,2,1,1
68,89,20,71,3,2,1,2,3,2,1
74,87,32,91,3,2,2,3,1,2,2
68,95,12,70,2,2,4,2,1,2,3
73,95,23,94,2,2,2,2,1,3,2
70,83,29,62,2,1,4,3,2,1,1
69,77,34,52,2,3,0,2,1,2,2
68,86,18,88,2,2,2,2,2,2,2
71,93,23,81,2,3,2,1,2,3,1
64,60,23,72,1,2,3,3,2,1,2
71,100,21,92,2,2,3,1,3,1,3
65,67,19,91,2,2,1,1,1,2,2
68,79,23,66,1,2,1,3,3,3,3
67,95,5,92,2,3,1,1,2,1,2
67,69,24,67,2,3,2,2,3,2,1
67,79,21,81,2,1,2,2,1,1,2
63,65,19,60,2,3,1,1,3,1,2
68,76,32,63,2,2,0,2,1,2,3
66,67,16,72,3,3,1,1,3,2,3
67,75,18,66,2,2,1,3,1,3,3
68,75,32,56,2,1,3,2,2,2,2
72,100,15,74,3,2,2,3,3,2,2
70,100,17,76,2,2,3,1,3,1,2
62,65,19,58,1,3,3,2,1,1,1
69,89,25,59,2,1,2,1,2,2,2
61,62,21,51,2,1,0,1,1,1,3
58,61,12,52,2,1,2,1,1,1,3
63,64,17,68,1,2,5,2,1,2,2
71,99,16,57,3,2,4,2,2,3,3
70,98,20,96,1,2,1,1,2,1,3
64,68,23,60,3,2,1,1,1,2,2
63,66,23,53,3,1,2,2,2,1,3
63,70,9,70,3,2,1,2,2,1,3
71,81,26,60,3,1,2,1,3,3,3
65,83,22,53,1,3,0,1,3,2,1
68,69,28,88,3,3,2,1,1,1,2
70,90,23,78,2,3,1,2,1,3,2
68,72,27,53,3,3,3,2,1,2,2
69,97,23,73,2,3,3,1,1,2,1
70,86,28,52,2,2,0,2,2,2,3
67,77,23,68,3,2,0,3,1,1,3
69,92,19,68,1,3,2,2,1,2,2
68,72,25,87,2,2,3,2,3,1,3
67,74,23,95,3,2,2,1,2,2,1
67,97,12,57,2,3,0,1,2,1,3
64,67,12,77,2,3,2,1,2,2,3
63,62,22,51,3,2,2,1,1,2,2
67,78,21,91,1,3,1,2,3,2,1
70,92,16,68,2,3,1,2,1,2,3
71,91,21,53,3,2,1,2,3,3,3
74,97,30,66,2,3,1,2,2,3,2
70,81,24,64,2,3,2,3,1,3,3
59,64,13,88,1,1,1,2,2,2,2
64,84,19,56,1,2,0,1,1,2,2
67,91,15,78,1,2,2,2,1,1,2
63,64,18,90,2,2,1,1,1,2,2
66,67,18,87,1,3,5,1,2,2,3
62,60,17,97,2,2,1,2,2,2,1
65,84,12,50,1,2,3,3,1,2,2
73,95,19,68,3,3,3,3,2,2,3
70,87,17,68,3,3,1,2,1,3,3
62,99,2,52,2,1,0,2,1,1,2
68,63,32,91,2,3,2,3,1,2,3
74,96,27,84,3,1,1,3,2,2,2
96,93,18,76,2,2,2,2,1,1,2
66,73,20,70,3,3,1,1,1,3,1
69,99,13,95,1,3,0,1,3,2,3
70,72,30,63,3,3,1,1,3,2,2
73,96,31,67,2,1,2,2,2,2,2
69,95,21,98,1,1,1,1,1,1,3
71,90,26,53,3,3,1,1,1,2,2
65,83,21,89,3,1,0,1,2,1,2
62,65,12,86,2,1,1,2,3,2,3
65,74,21,55,1,2,3,1,2,3,3
68,92,17,99,2,2,1,2,2,2,2
65,90,19,51,1,1,1,1,3,3,1
72,96,19,67,2,3,4,3,1,2,2
67,61,20,54,3,3,2,3,3,2,3
68,92,20,53,2,1,2,2,2,2,3
68,98,14,98,1,2,0,2,1,2,3
66,92,16,86,2,2,2,2,2,1,2
62,65,12,75,2,3,0,3,1,3,1
65,63,26,55,2,2,2,2,1,2,2
60,61,7,76,1,3,1,2,1,3,3
70,85,27,66,3,2,2,1,1,2,2
68,85,28,64,2,2,1,1,1,1,2
72,99,18,81,2,3,1,2,3,1,2
63,76,4,90,2,2,2,3,1,2,3
63,73,18,72,2,3,1,2,1,1,2
67,85,20,75,1,2,1,2,2,1,2
69,97,17,56,2,2,2,3,1,1,3
75,92,29,91,3,2,1,3,1,1,2
67,77,24,92,1,2,0,3,1,3,2
69,85,14,77,3,3,2,1,1,2,3
65,94,10,59,1,2,0,2,3,1,3
65,80,18,75,1,3,2,2,1,2,1
63,69,19,55,2,2,1,1,2,1,3
65,67,23,88,1,2,2,2,1,2,2
58,60,17,66,2,1,0,1,1,2,3
70,89,23,66,3,3,0,1,1,1,3
66,64,32,97,1,1,1,2,2,2,2
63,70,25,71,2,1,2,1,2,2,1
62,72,20,89,2,1,1,1,1,1,1
69,82,19,82,2,2,2,2,2,3,3
66,76,18,66,2,2,1,3,1,3,3
68,87,27,56,3,1,0,1,1,2,2
62,62,16,90,1,2,2,3,3,1,2
64,65,20,88,3,2,0,2,1,2,1
65,80,20,58,2,3,0,2,2,1,2
64,73,17,62,2,3,2,1,2,1,1
65,72,12,88,2,2,2,3,1,3,3
65,63,22,99,2,2,3,2,1,1,2
70,96,20,92,1,2,0,2,2,2,2
71,88,23,84,1,3,2,2,3,3,3
65,65,17,96,2,2,2,2,2,1,3
67,63,27,64,3,2,1,3,3,2,3
68,99,15,50,1,3,4,1,1,3,3
73,87,30,66,3,3,1,2,1,1,2
64,77,10,99,2,3,0,2,1,2,2
71,88,23,94,3,3,3,1,1,1,3
70,90,23,53,2,3,2,2,1,2,3
68,91,15,75,1,3,4,2,1,2,2
68,79,23,54,3,2,2,1,2,2,2
68,77,28,89,1,3,3,1,1,2,3
59,60,7,69,2,3,0,1,2,1,3
74,97,23,96,2,2,2,2,2,2,2
62,84,5,53,2,2,1,1,3,1,3
64,68,14,87,3,1,2,2,1,3,3
76,97,30,70,3,3,0,3,3,2,3
70,97,17,63,3,2,2,1,1,2,3
69,100,13,76,3,2,0,1,3,2,3
74,100,32,67,1,3,4,2,1,2,3
62,70,9,82,3,2,2,3,1,1,1
70,94,14,83,2,2,2,1,3,3,3
71,93,29,54,1,2,4,1,1,2,3
68,69,31,80,2,1,4,2,2,1,1
66,64,19,86,3,1,3,3,3,1,2
67,99,13,54,1,2,3,3,1,3,1
71,72,33,83,3,2,3,1,1,1,2
74,95,30,90,2,2,3,2,1,2,2
65,60,24,92,1,2,3,2,2,1,3
60,61,15,52,3,1,1,2,1,2,2
69,79,20,85,3,3,2,2,2,1,2
65,70,19,90,2,2,2,1,1,1,3
69,88,22,70,2,1,3,1,1,2,3
70,83,29,77,2,1,1,2,1,3,2
65,63,25,63,3,1,0,2,3,2,3
57,67,14,66,1,1,0,1,1,1,2
68,76,28,75,2,2,0,2,1,1,3
67,67,22,58,3,3,2,3,3,2,2
70,92,24,69,2,2,2,2,1,2,1
68,77,29,65,2,2,1,2,1,2,2
62,64,13,62,3,3,1,1,2,2,2
67,79,20,74,3,2,1,1,1,2,2
66,64,17,92,3,3,0,2,3,2,3
60,65,11,62,2,1,2,2,2,2,2
75,94,35,63,3,2,1,1,2,2,3
67,97,9,57,1,2,4,2,1,2,2
71,93,20,97,2,3,1,1,3,2,2
63,73,24,82,1,1,0,2,1,2,1
67,71,21,55,3,2,2,3,3,1,3
68,82,19,82,3,2,2,1,3,1,1
65,89,12,59,3,1,2,1,1,1,1
72,100,21,94,1,3,1,3,2,2,3
61,65,15,62,2,2,1,2,1,2,2
60,62,7,90,1,3,1,2,2,2,2
72,88,27,60,3,3,2,1,1,2,3
72,93,26,78,2,2,2,2,3,2,2
70,94,20,96,1,2,2,2,2,2,1
67,87,21,65,1,2,2,2,2,3,1
71,98,26,54,2,2,0,1,3,2,2
66,80,21,78,2,1,0,2,3,2,1
72,97,25,59,3,3,0,1,1,1,3
70,99,18,86,2,2,1,3,1,2,2
71,94,28,80,2,1,2,3,1,2,1
64,72,22,67,1,1,2,2,2,3,1
66,68,21,85,2,2,3,3,2,2,3
64,82,12,62,3,1,2,2,1,1,3
67,78,22,96,2,2,0,1,1,2,2
67,95,15,67,1,1,3,2,1,3,3
64,64,16,88,3,1,1,2,1,2,3
61,70,15,63,1,2,0,2,1,1,3
99,90,14,86,3,3,4,2,1,2,1
67,64,33,52,2,2,3,3,1,1,3
72,73,28,65,2,3,3,3,3,3,3
66,75,32,55,1,1,1,2,1,2,2
68,85,13,73,1,3,3,2,3,3,3
64,66,20,72,3,1,1,2,2,1,3
69,94,12,68,3,3,1,3,1,3,2
65,78,16,99,2,3,0,1,1,1,3
66,97,14,62,1,3,1,2,3,2,2
73,79,27,90,3,3,3,2,1,1,3
66,66,26,67,2,2,3,2,1,3,1
65,60,24,60,2,2,3,1,3,1,2
71,81,34,82,2,2,1,2,1,1,1
58,64,11,67,2,1,1,2,2,3,2
68,76,28,91,2,2,0,1,1,2,2
69,84,27,98,2,2,0,1,1,2,2
63,71,14,61,3,1,0,1,3,1,3
66,67,26,56,2,2,1,2,2,2,1
69,91,22,66,2,2,0,3,2,2,1
69,98,19,73,2,1,3,1,2,2,1
63,64,15,65,3,2,2,2,1,2,2
65,66,16,99,1,3,1,1,2,2,3
76,98,32,89,1,3,2,3,2,2,3
67,62,20,98,3,2,0,3,3,3,2
70,99,25,69,1,2,1,1,3,2,3
60,60,15,65,2,1,1,2,2,2,1
68,95,15,70,3,1,2,3,1,2,2
68,72,26,76,2,2,1,2,3,2,1
70,98,12,87,1,3,2,1,3,2,2
68,73,18,94,2,3,1,3,3,3,2
69,86,20,73,3,3,3,1,1,2,2
62,63,21,64,2,2,0,1,1,2,1
64,70,19,66,3,1,1,3,2,2,2
71,91,22,85,3,2,2,2,1,1,3
68,81,24,78,2,2,1,1,1,2,3
72,97,24,74,3,2,0,2,1,3,2
64,77,14,60,2,2,1,3,3,1,1
73,95,18,94,2,3,6,1,1,2,2
69,78,27,89,2,3,0,1,3,1,2
70,99,25,57,1,2,1,2,3,2,3
69,98,12,68,2,3,3,1,1,2,2
64,73,22,77,2,1,1,3,1,2,2
66,95,8,73,2,2,2,2,2,1,2
69,94,20,70,2,2,1,2,1,3,2
68,68,31,86,3,2,1,1,1,1,3
65,85,14,53,2,1,4,2,1,2,2
62,63,15,74,3,1,4,1,1,2,1
75,93,25,63,3,3,2,3,3,2,3
60,67,11,54,2,2,0,1,1,1,3
63,63,16,73,2,3,0,2,2,2,2
66,76,24,59,2,1,2,2,2,2,3
67,83,16,63,3,2,0,2,3,2,2
68,94,19,75,1,2,1,2,2,2,1
72,99,24,99,2,2,0,1,1,2,3
66,78,23,84,1,2,0,1,2,3,2
63,62,22,64,2,2,0,1,3,2,2
71,90,18,69,2,3,1,3,2,2,3
67,83,22,70,1,2,2,1,2,3,3
66,78,19,58,2,2,1,1,3,2,2
66,72,23,58,3,2,2,1,2,2,3
68,80,17,57,3,3,4,1,2,2,3
66,74,19,76,2,2,1,3,2,3,2
68,90,14,84,3,2,0,1,3,2,1
68,82,20,80,3,2,3,1,2,2,2
68,95,15,99,1,2,0,3,1,1,2
66,82,13,56,2,3,2,1,3,1,2
66,70,22,99,3,1,1,1,1,2,3
70,94,21,73,2,3,0,2,3,1,2
68,82,25,61,3,2,1,3,1,1,1
65,68,17,97,2,2,2,3,1,3,1
70,85,22,73,1,3,1,2,2,3,3
66,74,23,67,2,2,3,3,1,2,1
68,94,23,61,2,3,0,2,3,2,1
64,78,15,63,2,2,1,2,2,3,2
69,89,21,99,2,2,0,2,1,2,1
65,64,22,65,2,2,2,2,3,1,2
69,76,20,99,2,3,3,2,3,1,1
66,99,7,67,1,3,1,3,1,1,2
68,92,21,62,3,1,1,2,1,2,3
70,66,33,59,2,2,3,3,3,2,3
65,71,18,71,3,2,1,2,1,2,3
65,73,16,62,3,2,0,3,1,2,2
68,86,22,85,2,1,1,2,3,2,1
67,90,22,62,1,2,0,2,2,1,3
72,90,27,92,3,3,0,1,1,2,2
70,80,12,92,3,3,1,3,3,3,3
72,92,24,64,1,3,1,3,2,3,2
71,77,24,88,3,3,1,3,2,1,1
64,65,19,93,1,2,1,2,2,1,2
69,83,22,80,1,3,2,2,1,2,3
73,98,26,68,2,2,4,1,1,2,3
70,92,25,72,1,3,1,1,3,2,1
68,83,13,89,3,2,1,1,3,2,2
71,86,25,65,3,2,2,2,1,2,3
71,97,20,67,2,3,1,1,3,1,3
66,77,20,58,1,3,0,3,1,3,2
68,73,20,70,2,3,3,3,1,1,2
70,99,19,54,2,3,0,2,3,1,2
72,95,27,66,2,2,3,2,1,1,2
66,73,19,69,1,3,1,1,3,3,3
65,79,13,63,2,3,3,3,1,1,2
66,77,18,55,2,3,3,3,1,3,2
65,66,21,76,3,2,3,1,1,1,2
72,98,27,93,3,1,0,1,1,1,2
68,76,24,67,2,2,2,3,2,2,1
68,95,15,62,2,2,0,3,2,3,1
67,68,35,64,1,3,0,3,1,2,3
68,82,22,93,2,2,2,1,1,1,2
67,61,28,76,3,2,1,2,1,3,3
69,91,19,57,2,3,3,3,1,1,1
65,83,23,85,1,1,2,1,1,2,2
70,85,25,58,2,2,2,2,2,2,2
64,62,27,53,3,2,1,2,1,1,3
66,68,26,63,2,2,2,1,1,2,3
64,63,25,58,1,2,1,3,2,2,3
66,72,18,80,3,3,1,3,1,3,1
67,85,17,74,2,2,1,2,1,2,2
68,83,22,86,2,1,3,2,1,2,1
71,84,26,76,2,2,5,2,1,2,2
67,82,19,71,3,1,1,1,2,2,2
69,71,26,76,3,2,3,1,3,2,3
67,70,29,72,2,1,1,2,2,1,3
61,65,15,52,1,3,4,1,1,2,2
68,94,15,84,2,2,0,2,1,2,3
67,85,19,98,1,1,2,2,1,2,2
64,67,22,71,1,2,1,2,2,1,2
63,67,17,71,2,2,3,2,1,2,1
72,95,28,52,1,2,3,3,2,3,1
69,90,23,95,3,2,2,1,1,1,1
66,86,20,96,1,3,1,3,1,2,2
64,76,11,91,2,2,1,3,2,1,2
61,70,12,55,1,2,2,2,1,2,1
71,99,22,95,2,3,2,1,1,2,1
63,92,7,51,1,2,0,3,1,2,3
65,72,26,72,2,1,2,2,1,1,2
71,94,19,75,3,1,2,3,2,2,1
78,90,39,92,3,3,2,2,1,3,2
73,72,34,88,2,3,1,3,3,1,3
65,77,19,90,1,2,1,1,2,1,2
66,67,19,93,1,2,0,2,3,3,3
66,64,26,74,3,1,3,2,1,1,2
74,89,30,89,2,2,3,3,3,2,2
62,71,10,53,2,1,4,3,1,1,3
66,93,9,72,3,1,1,2,2,1,3
71,100,16,52,3,3,4,1,1,2,1
67,63,23,96,3,2,2,3,1,2,2
69,79,23,98,3,1,0,2,2,1,2
72,92,26,54,2,3,2,3,1,2,3
72,92,13,77,3,3,2,3,3,2,3
65,90,6,66,2,2,2,2,1,2,3
71,74,25,67,3,3,1,2,3,3,3
64,78,15,73,2,2,0,3,2,2,3
61,84,8,56,2,1,1,1,1,1,3
69,99,21,59,2,1,1,3,2,1,1
65,73,25,79,1,2,1,1,1,2,2
69,97,19,51,2,1,3,1,2,3,2
64,71,17,80,2,2,2,3,1,1,2
69,100,19,66,2,1,1,3,3,3,1
68,87,18,92,2,2,1,1,1,1,2
63,79,12,80,2,1,1,3,2,1,3
66,85,16,85,1,2,1,2,1,3,2
66,71,22,63,3,2,2,2,1,2,1
67,65,21,100,2,2,3,2,3,2,2
62,65,14,72,2,3,3,1,1,1,1
66,74,19,68,2,3,2,1,1,2,1
68,91,7,94,3,2,3,3,3,3,2
68,84,21,52,2,2,2,3,1,2,1
63,64,29,77,1,2,0,1,1,2,1
66,94,11,61,3,1,1,2,2,2,2
72,98,22,60,3,2,1,3,1,2,3
70,87,28,52,2,2,4,1,3,2,2
63,67,17,71,3,1,1,2,1,2,3
65,79,16,89,2,2,0,1,1,2,2
65,86,8,98,3,1,1,1,2,1,2
66,61,21,81,3,3,1,2,3,2,2
68,61,32,69,3,2,0,3,1,3,3
64,65,22,88,2,1,2,2,2,1,3
66,70,20,75,3,2,3,2,2,1,2
68,77,22,68,1,2,3,3,1,2,3
64,79,20,59,1,2,0,1,1,2,3
62,66,15,90,2,2,2,2,2,1,1
67,87,25,75,2,2,0,1,1,2,2
67,84,21,98,1,3,1,1,1,2,1
65,72,20,90,2,2,1,2,3,1,2
59,61,14,71,1,2,2,1,1,2,2
66,63,28,87,2,3,0,1,1,1,3
68,76,24,73,3,1,4,2,1,2,2
63,66,17,54,3,2,2,3,1,2,3
68,75,26,76,2,1,2,2,2,2,2
68,85,17,93,3,1,2,2,2,1,3
66,82,15,93,2,2,3,1,1,2,1
68,85,23,51,3,2,0,3,2,1,1
66,94,9,66,3,1,0,1,2,1,3
69,90,13,99,2,3,1,3,2,3,2
64,82,8,86,2,3,0,1,3,2,1
68,74,19,86,2,2,1,3,3,3,3
66,75,19,88,2,3,0,1,1,1,3
68,95,18,81,2,2,0,1,1,2,3
62,62,14,79,2,3,2,2,1,1,3
68,100,13,73,2,1,1,1,3,1,2
69,87,23,72,2,3,1,1,2,2,1
70,87,17,94,3,3,2,1,1,2,2
65,62,22,70,3,2,4,1,2,1,1
68,84,15,92,1,2,3,2,2,2,3
67,79,21,92,2,3,0,1,3,1,1
64,64,28,89,1,2,0,1,2,2,2
67,96,18,57,2,1,1,2,1,2,1
66,82,22,66,3,1,1,1,1,2,1
67,77,19,92,3,1,2,1,1,2,3
63,63,20,94,2,2,2,2,1,2,2
69,89,18,52,2,2,3,3,1,2,3
70,88,19,66,3,3,3,2,1,2,3
70,85,21,93,3,2,0,3,1,2,2
65,80,14,62,3,2,0,3,3,2,1
64,77,14,99,1,1,2,2,3,1,3
67,84,12,74,2,3,1,2,2,3,1
61,69,10,97,1,2,1,2,1,2,1
70,98,13,71,2,3,1,1,2,2,3
68,84,21,66,3,1,2,3,2,3,3
64,72,15,68,2,2,0,2,1,3,3
68,78,23,94,3,2,1,3,1,2,2
68,92,20,67,2,1,1,2,1,1,3
65,72,24,73,1,2,1,1,2,1,3
69,87,25,97,1,2,4,1,1,2,2
63,73,14,58,2,3,2,1,2,2,1
69,92,23,71,1,2,1,1,2,2,2
61,65,15,56,3,1,3,3,1,2,3
69,91,21,79,1,3,2,1,2,2,2
62,63,12,70,3,2,1,3,2,1,3
58,61,9,53,1,3,0,2,3,2,3
71,96,18,92,2,3,2,2,1,2,3
69,83,19,69,3,1,5,2,3,2,3
68,74,18,75,3,2,1,3,3,3,3
61,69,13,70,2,1,0,2,2,2,1
67,85,18,74,3,2,3,1,2,2,1
68,80,22,51,2,3,2,2,3,2,1
72,100,20,91,2,2,3,1,1,2,3
71,99,21,67,3,1,1,2,2,2,1
67,85,16,86,2,2,3,2,1,1,3
68,78,27,53,2,2,3,2,3,2,2
64,80,13,76,2,2,0,3,1,2,2
73,87,23,95,2,3,3,3,1,3,3
65,64,27,70,1,2,0,1,1,2,3
67,73,23,60,1,3,1,2,3,3,3
63,63,19,55,3,2,0,2,2,1,3
63,63,17,93,2,2,0,1,3,2,3
69,68,26,62,2,2,4,2,3,3,2
68,79,11,99,3,3,1,3,1,2,3
68,91,14,62,2,2,2,1,2,2,2
69,79,18,74,3,3,3,1,1,2,3
73,73,27,73,3,3,5,3,1,3,1
66,63,22,53,3,3,3,1,1,3,1
68,82,14,77,2,2,3,2,2,2,3
65,71,18,84,2,2,2,2,3,2,2
67,85,16,87,2,2,4,1,1,3,1
70,99,16,76,2,2,2,2,2,1,3
66,64,26,91,2,3,1,1,1,2,2
64,68,12,88,2,3,3,1,3,3,1
69,79,30,60,2,3,1,1,1,2,2
71,99,25,70,1,2,1,2,2,2,3
68,91,27,57,2,1,0,1,3,2,2
68,96,17,57,3,2,2,2,2,1,1
66,73,19,86,1,2,0,2,2,3,3
70,100,11,77,1,3,2,2,3,2,3
65,64,17,80,2,3,0,3,3,2,3
63,62,23,87,2,1,1,2,1,2,1
70,94,28,64,1,2,0,2,1,2,2
67,97,13,70,1,2,0,3,3,2,2
63,64,18,80,2,2,1,2,1,2,3
64,65,19,55,3,2,1,1,3,2,3
60,61,12,92,1,2,2,3,1,2,2
62,64,24,67,2,2,0,1,1,1,2
65,68,16,83,2,3,2,1,1,3,3
69,99,19,100,1,1,0,3,3,2,1
68,87,17,74,2,3,1,1,2,1,2
66,91,15,61,2,2,1,2,1,2,3
72,91,20,61,3,3,4,1,3,1,3
68,81,19,53,2,3,2,3,1,2,3
69,92,18,88,2,2,3,3,1,2,2
65,84,16,65,2,2,1,3,1,1,1
65,73,22,59,3,2,0,1,1,1,3
70,82,30,86,1,2,2,1,1,1,2
67,81,21,65,2,1,1,2,2,3,3
73,93,26,80,3,2,4,1,2,2,3
70,99,12,71,3,3,2,2,2,2,2
66,76,21,67,2,2,1,3,1,2,3
68,91,13,74,2,2,1,1,3,2,3
61,64,11,66,2,2,2,1,2,2,3
70,91,16,94,2,3,0,3,3,1,3
66,75,27,54,2,1,2,2,3,1,1
67,62,26,52,3,2,4,1,2,2,2
69,75,21,70,3,3,1,2,3,3,2
64,84,11,59,2,1,2,2,1,1,3
65,65,19,87,3,2,0,3,2,1,3
75,97,22,68,3,2,7,2,2,1,1
63,63,21,63,3,2,2,2,1,2,2
69,97,9,68,3,2,5,2,2,1,2
68,88,15,61,2,3,2,2,1,1,3
66,73,20,65,2,1,2,3,2,2,3
66,76,23,78,1,2,2,3,1,1,3
66,90,7,93,1,2,4,2,2,1,2
68,84,19,69,2,2,2,2,2,2,2
65,87,21,66,1,2,1,1,1,2,1
70,76,25,89,2,3,3,1,2,3,2
68,80,24,51,2,3,3,3,1,2,3
70,100,23,65,2,2,1,2,1,1,2
61,69,15,73,1,2,2,2,1,2,2
61,77,9,80,1,1,3,2,1,2,3
64,72,18,58,1,3,6,1,1,1,3
71,91,26,72,1,2,4,3,2,1,2
72,91,28,78,3,2,1,2,1,1,3
66,72,24,76,2,3,1,1,1,3,1
63,63,23,79,2,2,0,1,1,3,1
62,60,22,83,1,1,3,2,2,2,3
66,76,19,53,2,2,2,2,1,2,3
72,100,30,53,1,3,2,1,1,2,2
68,79,14,93,3,2,2,2,2,2,2
70,70,30,84,3,1,2,2,3,3,3
70,96,18,88,2,2,1,2,1,2,1
73,80,28,96,2,3,2,1,1,3,3
67,84,12,88,2,3,2,3,1,3,3
65,64,24,85,2,1,3,2,3,2,3
65,75,16,83,3,1,1,2,2,2,1
65,98,12,63,1,2,0,3,1,2,2
70,84,21,98,2,2,0,2,2,2,2
66,74,26,77,2,1,3,2,1,2,1
65,85,15,61,2,2,0,2,2,2,2
68,96,11,60,3,3,2,1,1,2,2
66,71,19,91,2,2,3,3,1,2,1
65,80,19,63,1,2,1,2,2,3,2
71,98,23,52,2,3,2,1,1,1,3
65,67,26,71,1,2,2,3,1,2,1
70,89,20,91,1,2,0,2,2,3,3
69,85,31,71,2,2,0,2,2,1,1
71,87,21,90,2,2,3,3,1,3,1
67,74,18,91,2,3,0,2,1,2,3
82,87,18,79,1,1,1,1,2,3,1
66,69,18,85,2,3,2,3,2,2,3
66,77,26,63,1,2,1,1,1,1,1
65,68,23,55,3,2,1,2,1,2,3
61,60,13,77,2,2,2,2,1,1,3
