ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
67,81,14,89,Low,Medium,6,Low,College,Medium,Neutral
63,68,18,69,Medium,High,1,Low,High School,Medium,Neutral
68,81,24,85,Medium,Medium,1,Medium,College,Medium,Neutral
69,82,21,53,High,High,0,High,Postgraduate,Low,Positive
65,90,24,52,Medium,Low,0,Low,College,Low,Negative
70,69,32,64,High,High,0,Medium,Postgraduate,Medium,Negative
65,75,11,89,Medium,Medium,2,High,College,Medium,Positive
67,75,30,77,Medium,Medium,0,Low,High School,Medium,Positive
72,98,21,70,Medium,High,0,Low,College,Medium,Positive
69,78,15,95,Medium,High,1,High,High School,High,Positive
69,90,12,75,High,High,2,Medium,Postgraduate,Low,Neutral
71,90,19,81,High,Low,4,High,College,Medium,Neutral
67,71,26,99,Medium,Low,1,Medium,High School,Medium,Positive
65,83,19,76,Low,Low,3,Low,Postgraduate,Low,Neutral
70,96,29,89,Low,Low,2,Low,High School,Medium,Neutral
63,79,11,71,Medium,Medium,1,Medium,College,Low,Positive
71,98,20,52,High,High,0,Medium,College,Medium,Positive
64,69,12,92,High,Medium,1,Medium,College,Low,Neutral
69,63,22,97,Medium,High,5,Medium,High School,High,Neutral
69,96,25,72,Low,Medium,0,Low,High School,Low,Positive
70,94,17,75,Medium,Medium,1,Low,Postgraduate,Medium,Positive
64,100,4,71,High,Low,2,Low,High School,Low,Negative
70,87,21,100,Medium,High,1,Low,High School,Low,Positive
74,97,23,95,Medium,High,0,Medium,Postgraduate,Medium,Positive
69,93,22,52,Medium,Medium,1,Low,College,Medium,Negative
73,94,27,89,Low,Medium,3,Low,College,Medium,Positive
66,83,14,80,Medium,Medium,1,Medium,College,Medium,Neutral
67,75,24,51,High,High,1,Medium,High School,High,Negative
76,97,27,72,High,High,6,Low,College,Medium,Neutral
61,77,9,57,Medium,Medium,2,Medium,High School,Low,Negative
68,82,22,94,Low,Medium,0,Medium,High School,High,Positive
63,78,17,51,Medium,Low,1,Low,High School,High,Neutral
67,83,20,94,High,Low,1,Low,High School,Medium,Neutral
66,79,22,97,Low,Low,3,High,High School,Low,Negative
62,62,17,54,High,Low,2,Medium,College,Low,Neutral
69,95,16,86,High,Low,0,Low,High School,Medium,Neutral
67,78,20,77,Medium,Medium,3,Medium,High School,Medium,Positive
66,84,13,98,Medium,Medium,2,Medium,College,Low,Positive
63,66,13,90,High,Medium,2,Low,High School,Medium,Positive
64,60,24,85,Medium,Medium,1,High,Postgraduate,Low,Neutral
64,70,13,96,Low,Medium,2,Medium,Postgraduate,High,Negative
67,88,24,58,Low,Medium,1,Low,High School,Medium,Negative
66,64,23,69,Low,Medium,4,High,High School,High,Positive
68,96,10,92,High,High,1,Low,High School,Medium,Neutral
62,69,16,55,Medium,High,1,Medium,High School,Medium,Negative
68,68,27,97,Medium,Medium,1,Medium,College,Low,Negative
63,67,14,87,High,Low,1,Medium,High School,Medium,Positive
62,61,17,72,Medium,High,1,Medium,High School,Low,Neutral
72,91,23,67,High,High,2,Low,College,High,Positive
69,95,25,57,Medium,Low,4,Low,High School,Low,Neutral
67,85,18,55,Medium,Low,3,Medium,High School,High,Neutral
65,68,16,71,Medium,High,1,High,High School,Medium,Neutral
69,71,29,92,High,Medium,1,Low,High School,Low,Positive
72,79,30,77,High,High,1,Low,High School,Medium,Positive
70,98,26,73,Low,Medium,2,Low,High School,Medium,Negative
91,70,21,66,High,High,1,Medium,College,Medium,Neutral
65,89,15,58,High,Low,2,Low,High School,Low,Negative
62,78,15,100,Low,Medium,0,Low,High School,Low,Negative
65,72,23,51,Low,High,2,Low,College,Medium,Positive
67,78,23,66,Medium,Medium,1,Medium,College,Medium,Neutral
67,63,28,88,Medium,Low,4,Medium,High School,High,Neutral
72,92,24,76,Medium,High,2,High,High School,Medium,Positive
60,70,11,66,Medium,Low,1,Medium,High School,Low,Negative
69,89,26,100,Medium,Low,0,Medium,High School,Low,Neutral
61,63,14,81,Medium,Medium,0,Medium,High School,Low,Positive
70,98,18,65,Low,Medium,1,High,Postgraduate,Medium,Neutral
68,68,22,92,Medium,High,2,High,High School,High,Neutral
75,95,32,58,Medium,High,2,Medium,High School,Medium,Positive
75,92,39,73,Medium,Medium,1,Medium,Postgraduate,Medium,Negative
72,99,24,92,High,Medium,2,High,High School,Low,Neutral
66,79,19,99,Low,Medium,1,Low,College,High,Negative
71,89,23,69,Low,High,5,Medium,High School,Low,Neutral
70,75,25,57,Low,High,4,Low,College,High,Positive
63,67,18,78,Medium,High,2,Medium,High School,Low,Negative
72,78,31,97,High,High,0,Medium,High School,Low,Neutral
65,67,21,83,Medium,Medium,1,Low,High School,Medium,Neutral
71,99,23,80,Medium,Medium,3,Low,High School,Low,Neutral
65,64,24,65,Medium,Medium,0,Medium,College,Medium,Positive
69,84,23,80,Medium,Low,1,Medium,College,Medium,Positive
71,85,25,94,Medium,Low,3,Medium,High School,Medium,Positive
68,82,16,69,Medium,High,2,Low,College,Medium,Positive
66,86,17,62,Low,Medium,2,Medium,High School,Low,Positive
60,65,13,74,High,Medium,0,High,High School,Low,Neutral
68,82,23,69,Medium,Medium,0,High,High School,Medium,Positive
67,71,25,73,Medium,High,1,Low,High School,Medium,Neutral
71,98,23,55,Medium,Low,3,High,High School,Medium,Neutral
74,90,30,67,High,Medium,2,Medium,High School,High,Neutral
70,99,20,91,Low,Medium,2,Medium,High School,Medium,Negative
63,62,24,70,Low,High,2,Low,College,Low,Positive
64,71,13,98,Medium,Medium,0,Medium,College,Medium,Positive
66,68,18,85,Medium,High,3,Low,High School,High,Neutral
64,60,24,68,Medium,Medium,0,Medium,Postgraduate,Medium,Neutral
69,70,25,63,High,High,1,Medium,College,Medium,Positive
71,87,18,84,Medium,High,2,Medium,Postgraduate,Medium,Positive
64,69,20,65,High,Medium,1,Low,High School,Medium,Neutral
65,80,11,96,Medium,Medium,1,Low,High School,Low,Neutral
69,96,18,56,High,Medium,2,Medium,College,Low,Neutral
68,88,25,51,Medium,High,1,Medium,High School,Medium,Neutral
68,76,23,61,Medium,Medium,3,Medium,High School,Medium,Positive
68,75,23,80,High,Medium,0,Low,High School,High,Neutral
65,78,20,92,Low,Medium,1,Medium,High School,Low,Positive
65,67,20,59,High,High,1,Medium,College,Low,Negative
66,85,16,79,Medium,Low,1,High,College,Low,Neutral
66,75,24,57,High,Low,0,Medium,Postgraduate,Medium,Neutral
71,94,23,78,Medium,Low,2,High,High School,Medium,Neutral
68,90,23,51,High,Medium,0,Low,High School,Medium,Negative
65,84,17,78,Low,Medium,0,High,College,Low,Neutral
63,75,7,76,Medium,High,0,Medium,College,Medium,Positive
66,68,27,52,High,Medium,1,Medium,Postgraduate,Medium,Neutral
71,91,17,84,High,Low,7,Low,College,Medium,Neutral
65,79,15,79,Low,Medium,2,Low,College,Medium,Neutral
68,69,24,81,Medium,High,3,Medium,High School,Low,Neutral
66,68,18,76,Medium,Medium,2,High,Postgraduate,High,Neutral
64,67,26,86,Low,High,2,Low,High School,Medium,Negative
70,91,24,76,Medium,Low,1,Low,College,High,Positive
70,69,24,96,High,Low,4,High,College,Medium,Positive
71,83,22,96,High,High,2,Medium,College,Medium,Positive
70,95,18,96,Low,High,2,Medium,High School,Medium,Positive
70,95,21,63,Medium,Medium,1,Low,Postgraduate,Medium,Positive
66,78,9,100,High,Medium,2,Medium,High School,Low,Positive
64,61,22,63,High,Medium,1,Low,Postgraduate,Low,Positive
66,77,14,51,High,High,5,Low,College,Low,Positive
68,84,12,98,High,Medium,1,Low,High School,High,Positive
61,82,11,61,Low,Low,2,Medium,High School,Low,Neutral
72,86,27,79,Medium,Medium,2,Low,College,Medium,Positive
66,66,16,99,High,High,1,Low,High School,Medium,Positive
68,86,29,52,Low,Low,1,Low,College,Medium,Positive
61,67,17,63,Low,Medium,1,Low,College,High,Negative
67,90,10,80,High,Medium,0,Medium,High School,Low,Neutral
66,74,13,88,High,High,3,Low,College,Low,Neutral
74,88,27,90,Medium,Medium,3,Medium,Postgraduate,Medium,Positive
66,62,19,94,High,Medium,0,High,Postgraduate,Medium,Neutral
67,76,17,58,High,Medium,4,Medium,Postgraduate,Medium,Neutral
71,88,21,69,High,Low,4,Medium,College,Medium,Neutral
66,69,23,86,High,Low,0,Medium,College,High,Neutral
71,92,27,86,Medium,Medium,0,Low,High School,High,Positive
72,85,29,65,High,Medium,4,Low,Postgraduate,High,Neutral
66,84,18,65,Medium,Medium,2,Medium,High School,Medium,Negative
62,74,12,66,High,Low,1,Low,High School,Low,Positive
66,79,18,95,High,Medium,1,Low,High School,Low,Negative
69,84,22,95,Low,High,2,Low,High School,Medium,Neutral
69,88,14,66,Medium,Medium,4,Medium,High School,Medium,Positive
69,77,22,70,High,Low,2,Medium,Postgraduate,Medium,Positive
64,68,20,99,High,Low,0,Low,College,High,Positive
68,69,20,97,Medium,High,3,Medium,College,Medium,Positive
63,60,15,81,Medium,Medium,4,Low,High School,Low,Positive
64,72,19,52,High,Medium,1,Low,High School,Low,Positive
69,90,14,60,Medium,High,2,Medium,Postgraduate,Medium,Neutral
71,92,25,72,Low,High,1,Medium,High School,Medium,Positive
67,68,26,98,Medium,High,2,Medium,College,Low,Neutral
66,80,14,90,High,Low,2,Low,College,High,Negative
67,97,11,60,Medium,High,0,Medium,High School,Medium,Positive
68,88,16,75,Low,High,2,Medium,Postgraduate,Low,Neutral
69,89,19,88,Medium,Medium,1,Medium,High School,Low,Positive
62,63,11,85,High,High,0,Low,High School,High,Positive
66,69,14,89,Medium,Medium,2,High,High School,High,Positive
63,60,14,91,Medium,Medium,1,Low,Postgraduate,Medium,Negative
67,89,21,65,Low,Low,2,Low,College,Medium,Neutral
66,91,16,91,Medium,Low,2,Medium,High School,Low,Neutral
66,74,21,52,Medium,Medium,3,Medium,High School,Medium,Positive
67,93,17,76,High,Medium,0,Low,High School,Low,Negative
66,65,18,96,High,Medium,1,High,High School,Medium,Neutral
69,67,30,94,Medium,Medium,1,Medium,College,Medium,Neutral
72,74,28,90,Medium,High,2,Medium,Postgraduate,High,Positive
60,76,12,51,Medium,Low,0,Low,High School,Medium,Neutral
68,74,25,94,Low,High,0,Low,High School,High,Positive
72,91,25,96,Low,Medium,3,Medium,High School,Medium,Neutral
64,64,13,83,Medium,High,1,High,High School,Low,Positive
65,74,25,65,Low,Medium,0,High,High School,High,Neutral
76,93,29,74,High,High,3,Medium,High School,Medium,Positive
59,63,13,88,Low,Medium,0,Low,High School,Medium,Negative
67,98,14,91,Medium,Medium,0,Low,High School,Low,Negative
73,99,26,67,Medium,Medium,4,Medium,High School,Medium,Positive
64,64,22,66,Medium,High,1,Medium,College,Low,Neutral
67,72,23,87,Medium,High,3,Medium,High School,Low,Neutral
69,75,22,84,High,Medium,3,High,College,Low,Negative
69,91,22,76,Medium,Low,1,Low,College,Medium,Neutral
67,84,12,71,High,High,2,Medium,College,Medium,Positive
72,86,26,83,Medium,High,2,Low,High School,Medium,Positive
86,90,27,52,Low,Medium,2,Low,College,Low,Positive
62,65,19,54,Medium,High,0,Low,High School,Medium,Neutral
69,93,20,79,Medium,Low,1,Medium,Postgraduate,Medium,Neutral
68,88,11,61,High,High,2,Medium,Postgraduate,Low,Neutral
99,83,23,89,High,High,1,Medium,High School,Low,Negative
70,96,23,89,Low,Medium,1,Low,College,Medium,Positive
68,88,20,85,Low,Medium,2,Medium,High School,Medium,Negative
67,68,27,95,Medium,Medium,0,Medium,High School,Low,Positive
66,77,18,57,High,Medium,1,Low,Postgraduate,Low,Negative
66,80,23,63,Low,High,0,High,High School,Low,Positive
62,62,14,63,Medium,High,2,Low,College,Medium,Positive
72,98,20,89,Medium,Medium,3,High,College,High,Negative
64,65,19,76,Medium,High,0,Medium,Postgraduate,Medium,Neutral
68,88,21,63,Medium,Medium,1,Medium,High School,Low,Neutral
66,80,18,57,Medium,High,2,Low,Postgraduate,Medium,Positive
68,61,19,95,Medium,High,4,Medium,College,High,Positive
75,97,25,85,Low,High,3,High,Postgraduate,High,Neutral
67,94,17,76,Low,Low,3,Low,College,High,Neutral
65,81,10,98,Low,Medium,2,Low,College,Medium,Neutral
68,69,30,92,Medium,Medium,2,Medium,High School,Medium,Neutral
67,65,28,59,Medium,Medium,2,Low,High School,High,Neutral
63,75,12,75,Medium,Medium,1,Low,College,High,Negative
67,70,24,74,Medium,High,2,Medium,High School,Low,Negative
67,80,17,92,Medium,Medium,0,Low,Postgraduate,Medium,Negative
73,99,22,57,Medium,Medium,2,Medium,College,High,Positive
67,83,22,73,Medium,Medium,0,Low,High School,High,Positive
71,96,19,82,Medium,Medium,1,High,Postgraduate,Medium,Neutral
67,86,15,97,Low,Medium,2,Medium,High School,Medium,Negative
68,79,16,95,High,Low,0,High,College,Medium,Neutral
68,94,15,77,Low,Low,1,High,College,Medium,Positive
66,79,15,80,High,Medium,1,High,High School,Medium,Negative
68,95,20,93,High,Low,0,Low,High School,Low,Neutral
63,72,16,87,Medium,Low,2,Medium,High School,Medium,Positive
68,65,24,94,High,High,2,Medium,Postgraduate,Medium,Neutral
74,94,29,95,Low,High,1,Medium,High School,Medium,Positive
69,96,21,50,Medium,Medium,1,Low,Postgraduate,Medium,Positive
70,98,23,66,Medium,High,1,Low,High School,Medium,Neutral
65,62,23,70,Medium,Low,3,Medium,College,High,Positive
68,80,20,84,Medium,Medium,1,Medium,College,Medium,Positive
65,75,24,65,Low,Medium,0,Medium,College,Medium,Positive
68,85,23,66,Medium,High,0,High,College,Low,Neutral
68,92,13,70,Medium,High,4,Low,High School,Low,Neutral
66,71,25,98,Medium,Medium,0,Low,Postgraduate,Low,Positive
70,82,25,72,High,Medium,0,High,College,High,Positive
66,88,15,57,Medium,Medium,1,High,High School,Medium,Positive
64,65,20,50,Medium,High,0,Low,High School,Medium,Positive
70,93,24,62,Medium,High,1,Low,College,Medium,Neutral
68,84,19,97,High,Medium,1,High,High School,Low,Negative
74,98,26,98,Low,High,4,Low,College,Low,Positive
71,74,34,76,High,Low,2,Low,College,Medium,Positive
61,64,15,82,Medium,Medium,0,Low,High School,Low,Negative
64,80,12,90,Medium,Low,3,Low,High School,Medium,Neutral
64,63,22,53,High,Low,2,High,Postgraduate,High,Neutral
73,99,24,69,High,Medium,0,Medium,High School,Medium,Positive
62,62,19,82,Medium,High,0,Low,College,Medium,Negative
71,90,29,95,Low,Medium,0,High,High School,Medium,Neutral
68,81,12,86,High,Medium,2,Medium,Postgraduate,Medium,Negative
67,75,24,68,Medium,Low,2,Medium,Postgraduate,High,Neutral
71,85,30,83,Low,Medium,2,Medium,College,Medium,Positive
72,83,32,92,Medium,Medium,1,High,High School,Low,Neutral
66,71,15,69,High,Medium,3,Medium,Postgraduate,High,Positive
67,96,17,50,Medium,Medium,1,Medium,High School,Low,Negative
66,72,25,58,High,Medium,0,Low,College,Medium,Negative
68,78,18,96,Low,Medium,4,High,College,Medium,Positive
64,82,20,52,Low,Low,0,Medium,College,Low,Neutral
65,64,20,80,Medium,Medium,1,Medium,High School,High,Positive
66,97,8,70,High,Medium,0,Low,High School,High,Neutral
69,75,20,71,High,High,1,Medium,College,High,Positive
64,63,16,70,High,High,2,Medium,College,Low,Negative
65,75,17,53,Low,High,1,Low,College,Medium,Positive
72,84,29,56,High,Medium,3,Low,Postgraduate,High,Neutral
65,81,12,53,High,Medium,1,Medium,College,Low,Positive
70,88,25,53,Low,High,2,Medium,College,Medium,Negative
64,62,18,54,Medium,Medium,2,Medium,Postgraduate,Medium,Positive
62,71,18,85,Medium,Low,1,Low,High School,Low,Neutral
69,93,25,56,Medium,High,0,Low,High School,High,Neutral
62,63,22,63,High,Low,1,Medium,Postgraduate,Low,Negative
69,94,23,83,Low,Low,2,Low,High School,Medium,Positive
71,93,18,96,Medium,High,2,Medium,High School,Medium,Positive
66,74,16,74,Medium,High,4,Low,High School,Low,Positive
64,84,13,98,High,Medium,0,Low,High School,Medium,Neutral
63,66,15,60,Medium,High,2,High,High School,High,Negative
69,63,38,52,Medium,High,1,Medium,College,High,Positive
68,69,27,80,High,High,1,Medium,High School,Medium,Positive
63,65,12,66,High,High,0,Medium,High School,Medium,Neutral
64,72,12,79,Medium,Medium,1,High,College,High,Positive
66,81,23,74,Medium,Low,0,Low,Postgraduate,Medium,Neutral
71,84,23,73,Medium,High,1,High,High School,Medium,Positive
72,92,23,93,High,Medium,0,High,High School,High,Negative
88,86,18,60,High,Medium,2,Low,College,Medium,Neutral
66,84,19,75,Medium,High,1,Low,College,Low,Negative
65,76,22,71,Medium,Medium,0,Low,High School,Medium,Neutral
66,79,21,84,Low,Medium,2,Medium,High School,Low,Neutral
62,77,7,53,Low,Medium,4,Low,College,High,Positive
68,94,19,76,Medium,Low,4,Low,High School,Medium,Negative
65,69,15,74,Medium,Medium,2,Low,Postgraduate,High,Neutral
62,60,21,99,Low,High,0,Low,High School,Low,Positive
74,86,38,88,High,Medium,1,Low,High School,High,Negative
64,68,22,58,Medium,Low,0,Medium,Postgraduate,Medium,Neutral
70,94,26,89,Medium,Medium,0,Low,High School,Medium,Neutral
65,63,23,76,High,Medium,2,Medium,High School,Medium,Positive
66,64,23,68,Medium,High,3,Low,High School,Low,Neutral
67,80,24,69,Medium,Medium,0,Medium,College,Low,Positive
73,84,32,68,Medium,High,1,Low,High School,Medium,Positive
65,71,13,51,Medium,High,4,High,College,Low,Positive
74,89,23,87,High,High,4,Medium,College,Medium,Neutral
66,84,14,81,Medium,Medium,0,High,College,Medium,Neutral
67,73,23,63,Medium,Medium,1,High,High School,Medium,Positive
58,61,14,82,Medium,Medium,0,Low,High School,Low,Neutral
71,90,17,65,High,High,2,Low,Postgraduate,Medium,Positive
63,69,18,62,Low,High,1,Medium,High School,High,Neutral
73,93,26,87,Low,High,1,Medium,College,Medium,Positive
68,77,26,90,High,Medium,1,Medium,High School,Medium,Neutral
66,83,13,81,Low,Medium,4,Low,College,Medium,Negative
68,95,20,89,Low,Medium,3,Low,High School,Medium,Negative
66,95,16,68,Medium,Low,2,Medium,High School,Low,Neutral
62,75,12,54,Medium,High,1,Medium,High School,Low,Negative
78,68,19,80,Medium,Medium,0,Medium,High School,Medium,Neutral
68,91,18,63,Medium,Medium,1,Medium,College,Medium,Negative
77,77,35,89,High,High,5,High,College,Medium,Positive
65,68,23,68,High,Low,1,Medium,College,Medium,Neutral
73,96,12,84,High,High,3,High,Postgraduate,Low,Positive
64,68,17,78,Medium,Low,4,Low,College,Medium,Positive
67,61,26,91,Low,High,0,High,College,Medium,Positive
69,61,33,92,High,Medium,1,Medium,High School,Medium,Positive
60,85,10,53,Low,Low,1,Low,High School,High,Neutral
66,86,9,65,High,Medium,0,Medium,College,High,Positive
70,72,31,94,Low,High,2,Low,High School,High,Positive
66,73,22,70,High,Medium,2,Low,College,Low,Positive
64,74,15,76,High,Medium,1,Medium,High School,Medium,Neutral
70,87,23,59,Medium,High,1,High,College,Medium,Neutral
64,69,22,91,Medium,Medium,0,High,High School,Low,Neutral
72,100,26,60,Low,Medium,2,Medium,High School,Medium,Positive
60,67,14,68,Medium,Medium,1,Low,High School,Low,Neutral
70,91,21,55,Medium,Medium,2,High,High School,High,Neutral
62,69,14,79,Medium,Low,1,High,Postgraduate,Medium,Negative
66,63,22,97,Medium,Medium,1,High,High School,Medium,Neutral
65,94,18,51,Low,Medium,1,Low,College,Medium,Neutral
64,76,14,71,High,Medium,1,Low,High School,Medium,Negative
72,88,24,87,High,Medium,1,High,High School,Medium,Positive
71,82,25,99,Medium,Medium,3,Low,High School,High,Neutral
68,94,19,53,Low,High,1,Medium,High School,Medium,Neutral
68,73,20,89,High,Medium,2,Medium,High School,Medium,Positive
64,81,11,68,Low,Medium,2,High,Postgraduate,High,Negative
65,79,18,58,Low,Medium,3,Medium,High School,Medium,Negative
64,74,20,60,Medium,High,1,Low,High School,Medium,Positive
75,96,36,96,Medium,Low,1,Low,College,Medium,Positive
61,67,13,90,Low,Medium,2,Low,High School,Medium,Negative
68,66,29,66,High,High,0,Medium,Postgraduate,Medium,Negative
70,83,26,97,Medium,Medium,2,Low,College,Low,Negative
71,86,22,55,High,Medium,5,High,Postgraduate,Medium,Negative
66,68,31,66,Low,High,0,Low,High School,Low,Positive
66,76,22,83,High,Low,0,Low,College,Low,Positive
70,98,22,100,Medium,Medium,0,Low,High School,Low,Neutral
62,70,20,73,Low,Medium,0,Low,High School,Medium,Negative
72,87,27,91,High,Low,4,High,High School,Low,Neutral
72,90,27,96,High,Medium,0,Medium,High School,High,Negative
63,78,16,50,Low,Medium,2,Low,College,Medium,Positive
69,98,12,64,High,Low,5,Low,College,Medium,Neutral
68,89,19,55,Medium,Medium,0,Medium,Postgraduate,Medium,Positive
67,78,15,89,High,High,0,Medium,High School,Low,Neutral
71,83,20,78,High,High,3,Low,College,High,Neutral
67,88,27,55,Low,Medium,2,Low,High School,Low,Positive
62,84,17,71,Low,Low,0,Medium,High School,Low,Negative
69,95,20,76,Medium,Medium,0,Low,High School,Medium,Positive
67,74,20,85,High,Medium,2,Low,High School,Medium,Positive
71,72,25,89,Medium,High,2,Low,Postgraduate,Medium,Positive
87,69,7,54,Medium,High,1,Medium,High School,High,Positive
62,62,16,74,Low,Medium,2,High,High School,Medium,Neutral
64,62,21,58,High,Low,2,Low,College,Medium,Positive
74,95,27,88,Medium,High,3,Medium,High School,High,Positive
69,87,17,83,High,High,0,Low,College,Medium,Neutral
